month_year,price_eur,month_return,month_return_after_TER
04/2022,94654.112986,-0.01643313,-0.01661324
05/2022,93098.649493,-0.00802509,-0.00820673
06/2022,92351.524747,0.04384921,0.04365807
07/2022,96401.066435,-0.03131004,-0.03148742
08/2022,93382.745247,-0.02648962,-0.02666789
09/2022,90909.07172,-0.01358794,-0.01376857
10/2022,89673.804546,0.00388574,0.00370191
11/2022,90022.253482,-0.03823622,-0.03841233
12/2022,86580.143047,0.01372346,0.01353784
01/2023,87768.322527,-0.01055116,-0.01073235
02/2023,86842.264544,0.013917,0.01373134
03/2023,88050.848691,-0.01183643,-0.01201738
04/2023,87008.641063,0.01248331,0.01229791
05/2023,88094.797205,-0.02271674,-0.0228957
06/2023,86093.570208,-0.00864159,-0.00882313
07/2023,85349.584642,0.00194935,0.00176588
08/2023,85515.961161,-0.00959932,-0.00978068
09/2023,84695.065695,-0.01004448,-0.01022575
10/2023,83844.348023,0.01709162,0.01690537
11/2023,85277.383511,0.03121606,0.03102723
12/2023,87939.407815,0.00010709,-7.604e-05
01/2024,87948.825354,-0.01108275,-0.01126384
02/2024,86974.110087,0.00691186,0.00672748
03/2024,87575.262981,-0.01876512,-0.0189448
04/2024,85931.902459,-0.00403668,-0.00421905
05/2024,85585.023113,0.01254424,0.01235883
06/2024,86658.622537,0.02061183,0.02042495
07/2024,88444.815731,0.00055014,0.00036693
08/2024,88493.473015,0.00831855,0.00813391
09/2024,89229.610632,-0.0099562,-0.01013749
10/2024,88341.222804,0.03160812,0.03141922
11/2024,91133.523061,-0.00694086,-0.0071227
12/2024,90500.978371,0.00019078,7.63e-06
01/2025,90518.243859,0.01609156,0.01590549
02/2025,91974.823195,-0.03037646,-0.03055402
03/2025,89180.953348,-0.01578725,-0.01596747
04/2025,87773.031296,-0.00722448,-0.00740627
05/2025,87138.917016,,
