month_year,price_eur,month_return,month_return_after_TER
08/2023,180753.447902,-0.01367731,-0.01373482
09/2023,177826.564055,-0.01619269,-0.01625005
10/2023,172113.466202,-0.03212736,-0.0321838
11/2023,182712.484731,0.06158158,0.06151967
12/2023,189489.928235,0.03709349,0.03703301
01/2024,194388.769973,0.02585278,0.02579296
02/2024,203008.100961,0.04434068,0.04427979
03/2024,209784.96696,0.03338224,0.03332199
04/2024,204714.164079,-0.02417143,-0.02422833
05/2024,210525.736067,0.02838871,0.02832875
06/2024,218246.924615,0.03667575,0.0366153
07/2024,219307.095715,0.00485767,0.00479907
08/2024,219838.040098,0.00242101,0.00236256
09/2024,223100.871849,0.01484198,0.0147828
10/2024,224200.191619,0.00492746,0.00486886
11/2024,239071.241238,0.06632934,0.06626716
12/2024,238077.880001,-0.00415508,-0.00421315
01/2025,245110.877561,0.02954074,0.02948071
02/2025,243528.40992,-0.00645613,-0.00651406
03/2025,225203.342503,-0.07524817,-0.07530209
04/2025,215995.89159,-0.04088505,-0.04094098
05/2025,228712.643013,0.05887497,0.05881322
06/2025,231123.775478,0.01054219,0.01048327
07/2025,240255.212661,0.03950886,0.03944825
08/2025,240729.146747,0.00197263,0.0019142
