month_year,price_eur,month_return,month_return_after_TER
02/2016,178006.030823,0.08313466,0.08304445
03/2016,192804.502134,0.004047,0.00396338
04/2016,193584.782636,-0.01560925,-0.01569124
05/2016,190563.068424,0.04582608,0.04573897
06/2016,199295.826842,0.04985815,0.0497707
07/2016,209232.347107,0.0234347,0.02334946
08/2016,214135.644017,0.01052335,0.01043919
09/2016,216389.068847,0.02216243,0.02207729
10/2016,221184.775681,-0.01807105,-0.01815283
11/2016,217187.73512,0.01184314,0.01175887
12/2016,219759.920804,0.03378567,0.03369957
01/2017,227184.656736,0.04605612,0.04596899
02/2017,237647.8995,0.01647727,0.01639261
03/2017,241563.688224,-0.00025012,-0.00033339
04/2017,241503.26871,0.00306754,0.00298399
05/2017,242244.08919,-0.0061709,-0.00625368
06/2017,240749.224763,0.03192852,0.03184257
07/2017,248435.991711,0.01420341,0.01411893
08/2017,251964.62882,-0.00214598,-0.00222909
09/2017,251423.918736,0.05006127,0.04997382
10/2017,264010.520416,-0.01578205,-0.01586402
11/2017,259843.893527,0.02397253,0.02388724
12/2017,266073.008605,0.04306547,0.04297859
01/2018,277531.566878,-0.02699645,-0.02707749
02/2018,270039.198706,-0.02686162,-0.02694267
03/2018,262785.508108,0.01571098,0.01562638
04/2018,266914.125093,-0.00385647,-0.00393943
05/2018,265884.779349,-0.03750991,-0.03759007
06/2018,255911.465466,0.0160506,0.01596598
07/2018,260018.99816,-0.01964542,-0.01972707
08/2018,254910.816908,0.00147109,0.00138768
09/2018,255285.814323,-0.06618593,-0.0662637
10/2018,238389.486393,0.0375232,0.03743679
11/2018,247334.622801,-0.03362976,-0.03371024
12/2018,239016.819616,0.08403663,0.08394634
01/2019,259102.986769,0.00866155,0.00857754
02/2019,261347.220883,0.02483601,0.02475066
03/2019,267838.044272,0.02278829,0.02270311
04/2019,273941.615867,-0.06667147,-0.06674921
05/2019,255677.525424,0.04182769,0.04174092
06/2019,266371.926169,0.00890264,0.00881861
07/2019,268743.339306,-0.03855546,-0.03863554
08/2019,258381.815024,0.03318123,0.03309517
09/2019,266955.240573,0.01751101,0.01742627
10/2019,271629.897257,0.01433128,0.0142468
11/2019,275522.702076,0.05114368,0.05105613
12/2019,289613.947552,-0.03087519,-0.0309559
01/2020,280672.063029,-0.0462037,-0.04628314
02/2020,267703.975458,-0.15214938,-0.15221999
03/2020,226972.982366,0.09979867,0.09970707
04/2020,249624.583064,-0.01563873,-0.01572072
05/2020,245720.771767,0.06807967,0.06799071
06/2020,262449.361511,0.03044335,0.03035752
07/2020,270439.198937,0.01447447,0.01438998
08/2020,274353.663166,0.00369612,0.00361252
09/2020,275367.705928,0.02162959,0.0215445
10/2020,281323.79723,0.06683079,0.06674194
11/2020,300124.889098,0.04851799,0.04843066
12/2020,314686.346003,0.04238788,0.04230106
01/2021,328025.233537,0.00895055,0.00886652
02/2021,330961.241086,0.01841579,0.01833097
03/2021,337056.153006,-0.00525502,-0.00533787
04/2021,335284.916901,0.01344007,0.01335566
05/2021,339791.169412,0.02879069,0.028705
06/2021,349573.990592,-0.06726201,-0.06733969
07/2021,326060.942023,0.03143407,0.03134816
08/2021,336310.364425,-0.01823413,-0.0183159
09/2021,330178.038535,0.00428558,0.00420194
10/2021,331593.044259,-0.01686309,-0.01694497
11/2021,326001.361595,0.02257841,0.02249324
12/2021,333361.954476,-0.00390255,-0.00398552
01/2022,332060.991341,-0.03349532,-0.03357582
02/2022,320938.501527,-0.01360738,-0.01368954
03/2022,316571.368057,-0.005202,-0.00528485
04/2022,314924.564118,-0.01157052,-0.01165285
05/2022,311280.722319,-0.03630095,-0.03638122
06/2022,299980.935689,0.01688429,0.01679959
07/2022,305045.900628,0.02443979,0.02435447
08/2022,312501.15936,-0.09390136,-0.09397683
09/2022,283156.875646,-0.0471428,-0.04722216
10/2022,269808.067238,0.09733494,0.09724354
11/2022,296069.818601,-0.04033615,-0.04041608
12/2022,284127.501331,0.06242181,0.06233333
01/2023,301863.255054,-0.04592013,-0.04599959
02/2023,288001.655749,0.00645426,0.00637044
03/2023,289860.494566,-0.02068796,-0.02076953
04/2023,283863.871287,0.01092705,0.01084285
05/2023,286965.666049,0.02142156,0.02133649
06/2023,293112.919216,0.04779408,0.04770681
07/2023,307121.98182,-0.04792403,-0.04800333
08/2023,292403.457692,-0.00168563,-0.00176877
09/2023,291910.574492,-0.0372649,-0.03734509
10/2023,281032.555781,0.04627648,0.04618934
11/2023,294037.754621,0.0263496,0.02626412
12/2023,301785.532653,-0.03028186,-0.03036262
01/2024,292646.906075,0.05154046,0.05145288
02/2024,307730.06324,0.02681993,0.02673441
03/2024,315983.362504,0.01457323,0.01448873
04/2024,320588.261827,-0.0094964,-0.0095789
05/2024,317543.826726,0.05287445,0.05278676
06/2024,334333.783207,-0.0066171,-0.00669984
07/2024,332121.46266,-0.00662112,-0.00670386
08/2024,329922.445303,0.05802966,0.05794154
09/2024,349067.731627,-0.01771763,-0.01779944
10/2024,342883.078455,-0.0090477,-0.00913024
11/2024,339780.774477,0.0185895,0.01850466
12/2024,346097.129232,0.01390485,0.0138204
01/2025,350909.558324,0.004409,0.00432535
02/2025,352456.719356,-0.03112008,-0.03120077
03/2025,341488.238952,-0.03725995,-0.03734014
04/2025,328764.402587,0.04403922,0.04395226
05/2025,343242.929753,0.02526786,0.02518247
06/2025,351915.944671,0.04558754,0.04550046
07/2025,367958.927016,-0.00962781,-0.0097103
08/2025,364416.287439,,
