month_year,price_eur,month_return,month_return_after_TER
10/2021,70407.122159,-0.00909078,-0.00929694
11/2021,69767.066418,0.07316886,0.07294559
12/2021,74871.84342,0.01493287,0.01472172
01/2022,75989.895228,-0.01873654,-0.0189407
02/2022,74566.107192,0.01157339,0.01136293
03/2022,75429.090088,-0.00880727,-0.00901349
04/2022,74764.765454,0.02000186,0.01978965
05/2022,76260.199858,-0.07173989,-0.07193302
06/2022,70789.301528,0.04857646,0.0483583
07/2022,74227.99521,-0.01844421,-0.01864843
08/2022,72858.918366,-0.07388486,-0.07407754
09/2022,67475.74732,0.0633367,0.06311547
10/2022,71749.438602,0.0433537,0.04313663
11/2022,74860.04225,-0.04297294,-0.04317205
12/2022,71643.08643,0.05425944,0.0540401
01/2023,75530.400193,0.00268556,0.00247695
02/2023,75733.241889,-0.02078932,-0.02099305
03/2023,74158.798942,0.00089797,0.00068973
04/2023,74225.391467,0.00118023,0.00097193
05/2023,74312.994434,0.04780647,0.04758847
06/2023,77865.636329,0.02514088,0.02492759
07/2023,79823.24661,-0.01224986,-0.01245536
08/2023,78845.423303,0.00909229,0.00888235
09/2023,79562.30902,-0.05042713,-0.05062469
10/2023,75550.210437,0.04904324,0.04882498
11/2023,79255.437239,0.04101945,0.04080287
12/2023,82506.451992,0.02425146,0.02403837
01/2024,84507.354259,0.01328222,0.01307141
02/2024,85629.799604,0.05213845,0.05191955
03/2024,90094.40472,-0.03096143,-0.03116304
04/2024,87304.953482,0.0228491,0.02263629
05/2024,89299.792814,-0.01001262,-0.01021859
06/2024,88405.667481,0.03111248,0.03089796
07/2024,91156.187473,-0.01639019,-0.01659483
08/2024,89662.120618,0.0006885,0.0004803
09/2024,89723.85273,-0.00403677,-0.00424398
10/2024,89361.658397,0.04433646,0.04411919
11/2024,93323.638124,-0.0117542,-0.01195981
12/2024,92226.69319,0.04088531,0.04066875
01/2025,95997.409834,0.02539204,0.0251787
02/2025,98434.979741,-0.03932123,-0.0395211
03/2025,94564.395534,-0.04021019,-0.04040988
04/2025,90761.942845,0.04692528,0.04670746
05/2025,95020.972095,0.00424311,0.00403418
06/2025,95424.156652,0.01677084,0.0165593
07/2025,97024.500181,0.04326568,0.04304862
08/2025,101222.330738,0.02648991,0.02627635
09/2025,103903.701079,0.04823187,0.04801379
10/2025,108915.171282,0.02417919,0.02396611
11/2025,111548.652048,0.01894337,0.01873138
12/2025,113661.759803,0.05526387,0.05504432
01/2026,119943.148529,,
