month_year,price_eur,month_return,month_return_after_TER
03/2016,247896.950453,0.02127336,0.0211458
04/2016,255463.825245,0.03052428,0.03039556
05/2016,258214.926479,0.01076904,0.0106428
06/2016,251539.650191,-0.02585163,-0.0259733
07/2016,263652.155563,0.04815346,0.04802255
08/2016,263445.268289,-0.0007847,-0.0009095
09/2016,265959.461671,0.00954351,0.00941742
10/2016,265912.643937,-0.00017603,-0.00030091
11/2016,269302.166461,0.01274675,0.01262026
12/2016,280578.022294,0.04187065,0.04174052
01/2017,283178.96445,0.00926994,0.00914389
02/2017,290716.997661,0.02661933,0.0264911
03/2017,295476.062829,0.0163701,0.01624315
04/2017,295159.601878,-0.00107102,-0.00119579
05/2017,297090.168412,0.00654075,0.00641504
06/2017,292393.157403,-0.01581005,-0.01593298
07/2017,293008.284326,0.00210377,0.00197861
08/2017,290512.399961,-0.00851814,-0.00864197
09/2017,298525.913587,0.02758407,0.02745572
10/2017,306971.449118,0.0282908,0.02816236
11/2017,304554.472864,-0.00787362,-0.00799753
12/2017,306304.35823,0.00574572,0.00562011
01/2018,308634.636258,0.00760772,0.00748187
02/2018,299821.601563,-0.02855491,-0.02867624
03/2018,292073.230047,-0.02584327,-0.02596494
04/2018,304765.155113,0.0434546,0.04332427
05/2018,308696.440557,0.01289939,0.01277288
06/2018,306382.888843,-0.00749459,-0.00761855
07/2018,311824.491769,0.01776079,0.01763368
08/2018,308159.943548,-0.01175196,-0.01187539
09/2018,312582.979584,0.01435305,0.01422636
10/2018,294302.950851,-0.05848056,-0.05859816
11/2018,292976.252295,-0.00450793,-0.00463227
12/2018,275625.43097,-0.05922262,-0.05934012
01/2019,294316.773518,0.06781429,0.06768092
02/2019,303783.933222,0.03216657,0.03203765
03/2019,310250.385477,0.02128635,0.0211588
04/2019,319521.437128,0.02988248,0.02975385
05/2019,306237.960077,-0.04157304,-0.04169274
06/2019,317908.288707,0.03810869,0.03797904
07/2019,320523.831791,0.00822735,0.00810142
08/2019,315904.377366,-0.0144122,-0.0145353
09/2019,329152.188234,0.04193614,0.04180601
10/2019,331722.349358,0.00780843,0.00768255
11/2019,341124.666797,0.02834394,0.0282155
12/2019,344107.25827,0.00874341,0.00861742
01/2020,343004.633169,-0.00320431,-0.0033288
02/2020,314690.267366,-0.08254806,-0.08266264
03/2020,270765.970952,-0.13957946,-0.13968692
04/2020,291778.571808,0.07760429,0.0774697
05/2020,297087.131802,0.0181938,0.01806663
06/2020,305557.789557,0.02851237,0.02838391
07/2020,296484.314163,-0.02969479,-0.02981598
08/2020,309380.379149,0.04349662,0.04336629
09/2020,306627.04479,-0.00889951,-0.0090233
10/2020,294825.270034,-0.03848902,-0.03860911
11/2020,332056.289931,0.12628164,0.12614097
12/2020,338926.528391,0.02068998,0.0205625
01/2021,339043.408276,0.00034485,0.00021991
02/2021,348112.796157,0.02674993,0.02662169
03/2021,369047.751581,0.06013843,0.06000602
04/2021,369409.187549,0.00097937,0.00085435
05/2021,378519.902924,0.02466294,0.02453496
06/2021,384665.974636,0.01623712,0.01611019
07/2021,386993.309488,0.00605027,0.00592462
08/2021,395098.353573,0.02094363,0.02081611
09/2021,392197.61157,-0.00734182,-0.0074658
10/2021,401580.245772,0.02392323,0.02379534
11/2021,392288.723931,-0.0231374,-0.02325941
12/2021,413562.555717,0.05423004,0.05409836
01/2022,401333.409803,-0.02957024,-0.02969145
02/2022,393571.612701,-0.01934002,-0.01946251
03/2022,401653.440619,0.02053458,0.02040712
04/2022,395251.635971,-0.01593863,-0.01606154
05/2022,392097.449321,-0.0079802,-0.0081041
06/2022,366351.964768,-0.06566093,-0.06577763
07/2022,391693.891091,0.06917371,0.06904018
08/2022,380788.745544,-0.02784099,-0.02796241
09/2022,354472.29769,-0.06911036,-0.06922663
10/2022,367748.832928,0.03745437,0.03732479
11/2022,388799.210053,0.05724118,0.05710913
12/2022,376394.397626,-0.03190545,-0.03202636
01/2023,400965.601065,0.06528047,0.06514742
02/2023,399497.404401,-0.00366165,-0.00378609
03/2023,398762.590822,-0.00183935,-0.00196401
04/2023,406126.747068,0.01846752,0.01834032
05/2023,399250.741876,-0.01693069,-0.01705347
06/2023,411187.948794,0.02989902,0.02977039
07/2023,418447.690459,0.01765553,0.01752843
08/2023,407998.010862,-0.02497249,-0.02509427
09/2023,404439.275949,-0.00872243,-0.00884624
10/2023,386456.091626,-0.04446449,-0.04458383
11/2023,410707.009831,0.06275207,0.06261933
12/2023,428492.959443,0.04330569,0.04317538
01/2024,438796.407801,0.02404578,0.02391788
02/2024,446741.207201,0.01810589,0.01797873
03/2024,462455.448993,0.03517527,0.03504598
04/2024,454104.47433,-0.0180579,-0.01818054
05/2024,465651.525612,0.02542818,0.02530011
06/2024,464220.188765,-0.00307384,-0.00319835
07/2024,473345.645365,0.0196576,0.01953025
08/2024,477711.058492,0.00922246,0.00909641
09/2024,478298.437437,0.00122957,0.00110452
10/2024,467008.087787,-0.02360524,-0.02372719
11/2024,482307.42071,0.03276032,0.03263133
12/2024,477174.806834,-0.01064179,-0.01076536
01/2025,500712.834385,0.04932789,0.04919683
02/2025,508626.252891,0.01580431,0.01567743
03/2025,486806.487327,-0.04289941,-0.04301895
04/2025,484009.225147,-0.00574615,-0.00587033
05/2025,508317.864711,0.0502235,0.05009233
06/2025,503325.282767,-0.00982177,-0.00994544
07/2025,509144.306134,0.01156116,0.01143482
08/2025,521900.002843,0.02505321,0.02492518
09/2025,529225.301936,0.01403583,0.01390918
10/2025,543584.379332,0.02713226,0.02700397
11/2025,548691.962369,0.00939612,0.00927005
12/2025,556298.847577,0.01386367,0.01373704
01/2026,574297.255903,0.03235385,0.03222491
