month_year,price_eur,month_return,month_return_after_TER
02/2025,503.543425,-0.00815707,-0.00836342
03/2025,499.435987,0.0363722,0.03615658
04/2025,517.601574,0.01600429,0.01579291
05/2025,525.885419,-0.01911058,-0.01931466
06/2025,515.835442,-0.0265141,-0.02671663
07/2025,502.158532,0.02723547,0.02702175
08/2025,515.835056,-0.02016459,-0.02036845
09/2025,505.433453,-0.01280002,-0.01300541
10/2025,498.963893,0.03880018,0.03858406
11/2025,518.323784,-0.01120614,-0.01141186
12/2025,512.515377,0.05277603,0.052557
01/2026,539.563906,0.08330667,0.08308129
02/2026,584.513179,,
