month_year,price_eur,month_return,month_return_after_TER
10/2005,191687.066452,0.05562074,0.05544499
11/2005,202348.842868,0.01972855,0.01955878
12/2005,206340.892337,0.01698093,0.01681161
01/2006,209844.751618,0.01894396,0.01877432
02/2006,213820.042323,0.00265358,0.00248665
03/2006,214387.430056,-0.00522554,-0.00539116
04/2006,213267.139089,-0.05900305,-0.05915972
05/2006,200683.726589,0.01189548,0.01172701
06/2006,203070.955261,0.00198479,0.00181797
07/2006,203474.008513,0.01925101,0.01908132
08/2006,207391.088518,0.02719046,0.02701944
09/2006,213030.146705,0.03376313,0.03359102
10/2006,220222.711598,-0.01462868,-0.01479273
11/2006,217001.143342,0.02265524,0.02248499
12/2006,221917.35707,0.02867645,0.02850519
01/2007,228281.15958,-0.02455586,-0.02471826
02/2007,222675.519709,0.01012402,0.00995585
03/2007,224929.891952,0.02207628,0.02190611
04/2007,229895.506139,0.03963474,0.03946165
05/2007,239007.354578,-0.01153405,-0.01169861
06/2007,236250.632464,-0.03655714,-0.03671754
07/2007,227613.984017,-0.00061262,-0.00077901
08/2007,227474.54202,0.01253576,0.01236719
09/2007,230326.108437,0.01155211,0.0113837
10/2007,232986.85985,-0.06127843,-0.06143472
11/2007,218709.790258,-0.01021925,-0.01038404
12/2007,216474.739221,-0.08567382,-0.08582604
01/2008,197928.522289,-0.02525649,-0.02541877
02/2008,192929.542159,-0.0499859,-0.05014407
03/2008,183285.78465,0.07098095,0.07080265
04/2008,196295.584093,0.01734324,0.01717387
05/2008,199699.986475,-0.09470129,-0.09485201
06/2008,180788.140154,-0.01487308,-0.01503709
07/2008,178099.263921,0.0445685,0.04439459
08/2008,186036.880892,-0.09232682,-0.09247793
09/2008,168860.687478,-0.09139009,-0.09154136
10/2008,153428.494617,-0.06252407,-0.06268014
11/2008,143835.521194,-0.05616679,-0.05632393
12/2008,135756.741346,-0.00922352,-0.00938847
01/2009,134504.586391,-0.09014825,-0.09029973
02/2009,122379.232751,0.02175143,0.02158132
03/2009,125041.155903,0.11494408,0.11475846
04/2009,139413.896904,0.02693957,0.02676859
05/2009,143169.646726,-0.00704698,-0.00721229
06/2009,142160.733224,0.08439008,0.08420954
07/2009,154157.688487,0.03147854,0.03130681
08/2009,159010.346733,0.01351219,0.01334345
09/2009,161158.923981,-0.02821049,-0.02837228
10/2009,156612.552171,0.02541232,0.0252416
11/2009,160592.440596,0.06155557,0.06137884
12/2009,170477.800595,-0.01112808,-0.01129272
01/2010,168580.709753,0.04369016,0.0435164
02/2010,175946.028342,0.06909982,0.06892183
03/2010,188103.867576,0.01245897,0.01229041
04/2010,190447.447514,-0.02172905,-0.02189192
05/2010,186309.205932,-0.03145307,-0.03161432
06/2010,180449.209518,0.0182566,0.01808708
07/2010,183743.598982,-0.01091496,-0.01107963
08/2010,181738.044455,0.01570608,0.01553698
09/2010,184592.437094,0.02163073,0.02146065
10/2010,188585.306741,0.04307078,0.04289712
11/2010,196707.823039,0.04428097,0.04410711
12/2010,205418.235967,-0.00205438,-0.00222052
01/2011,204996.229191,0.02438892,0.02421837
02/2011,209995.864829,-0.0358575,-0.03601802
03/2011,202465.938186,-0.0033278,-0.00349373
04/2011,201792.172527,0.01159018,0.01142177
05/2011,204130.980427,-0.0204502,-0.02061328
06/2011,199956.462069,-0.00484327,-0.00500895
07/2011,198988.018144,-0.0826795,-0.08283222
08/2011,182535.788834,-0.0222954,-0.02245818
09/2011,178466.080101,0.06418881,0.06401163
10/2011,189921.604537,0.01797264,0.01780316
11/2011,193334.99703,0.03644367,0.03627112
12/2011,200380.83425,0.03129322,0.03112152
01/2012,206651.395591,0.02801683,0.02784568
02/2012,212441.113524,0.01945411,0.01928438
03/2012,216573.96563,-0.00073179,-0.00089815
04/2012,216415.479924,-0.02658101,-0.02674307
05/2012,210662.937799,0.03534547,0.0351731
06/2012,218108.917485,0.03808614,0.03791332
07/2012,226415.845145,-0.00123537,-0.00140165
08/2012,226136.137849,0.00212439,0.00195755
09/2012,226616.538371,-0.01157356,-0.01173812
10/2012,223993.777411,0.01335083,0.01318212
11/2012,226984.280958,0.00274505,0.0025781
12/2012,227607.363308,0.02332805,0.02315768
01/2013,232917.000152,0.03377058,0.03359847
02/2013,240782.741643,0.04931867,0.04914397
03/2013,252657.825319,0.0104223,0.01025408
04/2013,255291.100767,0.00545419,0.0052868
05/2013,256683.507956,-0.03015854,-0.03032
06/2013,248942.308553,0.03718325,0.03701058
07/2013,258198.793384,-0.01832695,-0.01849039
08/2013,253466.796925,0.02902016,0.02884884
09/2013,260822.442847,0.02878329,0.02861201
10/2013,268329.771315,0.02001483,0.01984501
11/2013,273700.346032,0.00783149,0.0076637
12/2013,275843.828592,-0.01744571,-0.01760929
01/2014,271031.537985,0.02748318,0.02731211
02/2014,278480.34527,0.00326303,0.003096
03/2014,279389.034289,0.00572446,0.00555702
04/2014,280988.386127,0.03788472,0.03771192
05/2014,291633.551473,0.01408819,0.01391936
06/2014,295742.140217,0.00456157,0.00439432
07/2014,297091.188624,0.03683713,0.03666451
08/2014,308035.175279,0.01963474,0.01946498
09/2014,314083.365522,0.01121043,0.01104207
10/2014,317604.374221,0.02339106,0.02322068
11/2014,325033.477956,0.0115897,0.01142128
12/2014,328800.518322,0.05448996,0.0543144
01/2015,346716.843849,0.06471037,0.06453311
02/2015,369153.020718,0.02835347,0.02818227
03/2015,379619.790778,-0.01816089,-0.01832435
04/2015,372725.558463,0.02585538,0.02568459
05/2015,382362.519816,-0.04236999,-0.04252943
06/2015,366161.821962,0.03855591,0.038383
07/2015,380279.523416,-0.08682445,-0.08697648
08/2015,347261.96289,-0.03585288,-0.0360134
09/2015,334811.61987,0.09746517,0.09728246
10/2015,367444.091936,0.03622105,0.03604853
11/2015,380753.302831,-0.04537069,-0.04552962
12/2015,363478.264302,-0.06266551,-0.06282157
01/2016,340700.71174,-0.00452528,-0.00469101
02/2016,339158.945703,0.02124267,0.02107264
03/2016,346363.585967,0.01422013,0.01405127
04/2016,351288.920367,0.02806567,0.02789451
05/2016,361148.078668,-0.00657393,-0.00673932
06/2016,358773.917649,0.04121676,0.04104341
07/2016,373561.41437,-0.00087712,-0.00104346
08/2016,373233.755383,0.00269983,0.00253289
09/2016,374241.42263,-9.123e-05,-0.0002577
10/2016,374207.280876,0.04404267,0.04386885
11/2016,390688.368226,0.03305928,0.03288729
12/2016,403604.245127,0.00375716,0.00359004
01/2017,405120.649554,0.04306706,0.04289341
02/2017,422568.005827,0.00176585,0.00159907
03/2017,423314.195882,-0.00738341,-0.00754867
04/2017,420188.694211,-0.00532764,-0.00549324
05/2017,417950.078525,-0.01295368,-0.01311801
06/2017,412536.086416,-0.0035715,-0.00373739
07/2017,411062.712796,-0.00689107,-0.00705641
08/2017,408230.04972,0.02408973,0.02391923
09/2017,418064.200153,0.03360676,0.03343468
10/2017,432113.984152,0.00347429,0.00330723
11/2017,433615.275116,0.0013542,0.00118749
12/2017,434202.477741,0.01358523,0.01341648
01/2018,440101.217897,-0.02235638,-0.02251915
02/2018,430262.146483,-0.03029149,-0.03045293
03/2018,417228.864459,0.03175605,0.03158428
04/2018,430478.404863,0.03895145,0.03877848
05/2018,447246.164625,0.00303813,0.00287114
06/2018,448604.958252,0.02437973,0.02420918
07/2018,459541.825473,0.01975867,0.0195889
08/2018,468621.762135,0.01208313,0.01191463
09/2018,474284.180484,-0.05230608,-0.05246386
10/2018,449476.234426,0.00770936,0.00754159
11/2018,452941.406859,-0.08338131,-0.08353392
12/2018,415174.557925,0.07424073,0.07406188
01/2019,445997.420177,0.03656644,0.03639387
02/2019,462305.959494,0.02945643,0.02928504
03/2019,475923.843417,0.03702847,0.03685582
04/2019,493546.573691,-0.05203918,-0.052197
05/2019,467862.816526,0.04444584,0.04427195
06/2019,488657.371236,0.02559134,0.02542059
07/2019,501162.766237,-0.01024726,-0.01041204
08/2019,496027.218787,0.03506821,0.03489589
09/2019,513422.006123,0.00108452,0.00091785
10/2019,513978.822986,0.04394845,0.04377464
11/2019,536567.394073,0.00685428,0.00668665
12/2019,540245.177625,0.01028068,0.01011248
01/2020,545799.264517,-0.07827032,-0.07842377
02/2020,503079.382179,-0.1306796,-0.13082433
03/2020,437337.16735,0.11740341,0.11721738
04/2020,488682.041366,0.02383265,0.0236622
05/2020,500328.629432,0.02076786,0.02059792
06/2020,510719.385609,-0.00964483,-0.00980971
07/2020,505793.581797,0.05859428,0.05841804
08/2020,535430.194626,-0.01536724,-0.01553117
09/2020,527202.110795,-0.02984641,-0.03000792
10/2020,511467.02193,0.10131259,0.10112924
11/2020,563285.071247,0.01767683,0.0175074
12/2020,573242.167097,0.00107477,0.0009081
01/2021,573858.269139,0.02689355,0.02672258
02/2021,589291.354326,0.06816978,0.06799195
03/2021,629463.218055,0.01561688,0.0154478
04/2021,639293.471525,0.00451167,0.00434443
05/2021,642177.750274,0.04197689,0.04180341
06/2021,669134.37496,0.01731367,0.0171443
07/2021,680719.548344,0.02982485,0.0296534
08/2021,701021.905424,-0.02041233,-0.02057542
09/2021,686712.415892,0.05065187,0.05047695
10/2021,721495.682364,0.0023606,0.00219372
11/2021,723198.844839,0.04614656,0.04597239
12/2021,756571.980145,-0.03847869,-0.03863877
01/2022,727460.084875,-0.02903379,-0.02919544
02/2022,706339.161357,0.03651374,0.03634118
03/2022,732130.246488,-0.03426926,-0.03443004
04/2022,707040.684459,-0.01540344,-0.01556736
05/2022,696149.827756,-0.05795525,-0.05811208
06/2022,655804.293223,0.09940079,0.09921776
07/2022,720991.758676,-0.02283565,-0.02299833
08/2022,704527.44378,-0.06951151,-0.06966642
09/2022,655554.67888,0.05386643,0.05369097
10/2022,690867.068241,0.02190873,0.0217386
11/2022,706003.091686,-0.06850187,-0.06865695
12/2022,657640.560028,0.05424946,0.05407394
01/2023,693317.207321,-0.00437039,-0.00453615
02/2023,690287.141517,0.00663209,0.0064645
03/2023,694865.189125,0.00770723,0.00753946
04/2023,700220.673065,0.0176329,0.01746348
05/2023,712567.596156,0.04261772,0.04244413
06/2023,742935.598895,0.0188714,0.01870177
07/2023,756955.83383,-0.00996434,-0.01012916
08/2023,749413.271188,-0.01839043,-0.01855386
09/2023,735631.236909,-0.03130177,-0.03146304
10/2023,712604.679422,0.0625335,0.0623566
11/2023,757166.342793,0.03779631,0.03762353
12/2023,785784.434233,0.0318912,0.03171941
01/2024,810844.044211,0.04345679,0.04328307
02/2024,846080.726724,0.03356691,0.03339483
03/2024,874481.039453,-0.02879005,-0.02895175
04/2024,849304.68314,0.03175275,0.03158098
05/2024,876272.441808,0.03435916,0.03418695
06/2024,906380.427637,0.00606282,0.00589532
07/2024,911875.648612,0.00245235,0.00228545
08/2024,914111.88512,0.00840001,0.00823212
09/2024,921790.432854,0.00844574,0.00827784
10/2024,929575.630892,0.07757411,0.07739471
11/2024,1001686.631881,-0.00984236,-0.0100072
12/2024,991827.676111,0.03489018,0.03471789
01/2025,1026432.723147,-0.00891369,-0.0090787
02/2025,1017283.417235,-0.08021298,-0.08036612
03/2025,935684.079624,-0.04061255,-0.04077228
04/2025,897683.562553,0.06236784,0.06219097
05/2025,953670.146301,0.00924163,0.0090736
06/2025,962483.609689,0.03711929,0.03694663
07/2025,998210.319493,0.00742616,0.00725844
08/2025,1005623.187012,0.02484939,0.02467876
09/2025,1030612.307867,0.03653428,0.03636171
10/2025,1068264.982869,0.00178431,0.00161753
11/2025,1070171.098051,-0.00770276,-0.00786796
12/2025,1061927.830384,0.00788268,0.00771488
01/2026,1070298.665942,,
