month_year,price_eur,month_return,month_return_after_TER
10/2018,125731.737324,0.01669507,0.01666966
11/2018,127830.837777,-0.09751987,-0.09754243
12/2018,115364.791393,0.07656204,0.07653513
01/2019,124197.354719,0.03861789,0.03859193
02/2019,128993.594612,0.03585475,0.03582885
03/2019,133618.627306,0.04206608,0.04204003
04/2019,139239.438694,-0.05792142,-0.05794497
05/2019,131174.492458,0.04893548,0.04890927
06/2019,137593.57977,0.03520457,0.03517869
07/2019,142437.502235,-0.005586,-0.00561085
08/2019,141641.846642,0.03246315,0.03243734
09/2019,146239.987445,-0.00261388,-0.00263881
10/2019,145857.733358,0.05252955,0.05250324
11/2019,153519.57397,0.00707389,0.00704871
12/2019,154605.553989,0.016069,0.0160436
01/2020,157089.910201,-0.0760487,-0.0760718
02/2020,145143.426408,-0.12183352,-0.12185547
03/2020,127460.09206,0.13649263,0.13646422
04/2020,144857.455063,0.02316777,0.02314219
05/2020,148213.478639,0.01424139,0.01421604
06/2020,150324.245037,-0.00156979,-0.00159475
07/2020,150088.267774,0.06362079,0.0635942
08/2020,159637.001807,-0.01893462,-0.01895914
09/2020,156614.336288,-0.02576053,-0.02578488
10/2020,152579.86765,0.0833477,0.08332062
11/2020,165297.04918,0.01382233,0.01379699
12/2020,167581.839838,0.00091541,0.00089039
01/2021,167735.246401,0.02884614,0.02882043
02/2021,172573.761533,0.07904869,0.07902172
03/2021,186215.491906,0.02224403,0.02221847
04/2021,190357.674167,-0.00283722,-0.00286214
05/2021,189817.587856,0.05064264,0.05061638
06/2021,199430.451277,0.02315169,0.02312612
07/2021,204047.604064,0.03536872,0.03534284
08/2021,211264.506769,-0.02551102,-0.02553537
09/2021,205874.934509,0.0639966,0.06397001
10/2021,219050.231247,0.01771662,0.01769118
11/2021,222931.060485,0.04822963,0.04820343
12/2021,233682.943725,-0.03729693,-0.03732099
01/2022,224967.287973,-0.03366684,-0.03369099
02/2022,217393.351069,0.04628583,0.04625967
03/2022,227455.582192,-0.0386172,-0.03864123
04/2022,218671.88539,-0.01434418,-0.01436882
05/2022,215535.216038,-0.05374895,-0.0537726
06/2022,203950.424103,0.11244635,0.11241854
07/2022,226883.904533,-0.02178883,-0.02181328
08/2022,221940.370351,-0.06862896,-0.06865224
09/2022,206708.833016,0.06286167,0.06283511
10/2022,219702.896083,0.00887061,0.00884539
11/2022,221651.794121,-0.08323736,-0.08326028
12/2022,203202.083791,0.04644978,0.04642362
01/2023,212640.775235,-0.00473895,-0.00476382
02/2023,211633.082098,0.01230982,0.01228451
03/2023,214238.246426,0.0058052,0.00578006
04/2023,215481.943236,0.03236287,0.03233706
05/2023,222455.556866,0.04812121,0.04809501
06/2023,233160.387399,0.01742405,0.01739861
07/2023,237222.984526,-0.00188613,-0.00191108
08/2023,236775.55087,-0.02304763,-0.02307205
09/2023,231318.435297,-0.02333164,-0.02335605
10/2023,225921.397368,0.0601765,0.06015
11/2023,239516.556148,0.03417214,0.03414629
12/2023,247701.348488,0.03678928,0.03676336
01/2024,256814.102694,0.05446617,0.05443981
02/2024,270801.782207,0.03360681,0.03358097
03/2024,279902.566504,-0.03252247,-0.03254665
04/2024,270799.443782,0.03662495,0.03659904
05/2024,280717.459125,0.05010638,0.05008013
06/2024,294783.19477,0.00067481,0.00064979
07/2024,294982.116453,0.00032904,0.00030403
08/2024,295079.17601,0.01141346,0.01138818
09/2024,298447.049551,0.01952533,0.01949985
10/2024,304274.327012,0.09077636,0.09074909
11/2024,331895.24243,-0.00758286,-0.00760766
12/2024,329378.528517,0.02745176,0.02742608
01/2025,338420.548865,-0.01475401,-0.01477863
02/2025,333427.489458,-0.09159505,-0.09161776
03/2025,302887.181519,-0.05551229,-0.0555359
04/2025,286073.221001,0.06613246,0.06610581
05/2025,304991.945808,0.01669076,0.01666535
06/2025,310082.493769,0.04691842,0.04689225
07/2025,324631.074619,0.00171822,0.00169319
08/2025,325188.863501,0.02917267,0.02914695
09/2025,334675.49127,0.0399775,0.03995151
10/2025,348054.98133,0.00141084,0.00138581
11/2025,348546.03271,-0.01505711,-0.01508173
12/2025,343297.937626,0.00011559,9.059e-05
01/2026,343337.61844,,
