w_EXUS,w_GOLD,w_GOVH,w_HPRD,w_IWMO,w_IWVL,w_LGAP,w_MVOL,w_MWEQ,w_PRAM,w_SP5A,w_WEBN,annualised_return_p1,annualised_return_p5,annualised_return_p50,annualised_return_p95,annualised_return_p99,max_dd_depth_p2,max_dd_length_months_p2,mda_months_p2,shannon_entropy,volatility_10y,volatility_1y,volatility_3y,volatility_5y
0.0,0.1,0.2,0.0,0.3,0.0,0.0,0.1,0.2,0.0,0.1,0.0,-0.006449,0.014367,0.081077,0.140309,0.156428,0.336567,84,15.724873,0.682417,0.037283,0.114682,0.067358,0.051431
0.0,0.2,0.2,0.0,0.3,0.0,0.0,0.0,0.2,0.0,0.1,0.0,-0.014668,0.023962,0.083074,0.1425,0.160771,0.300255,84,14.131185,0.626628,0.037058,0.105009,0.065466,0.051427
0.0,0.0,0.2,0.1,0.3,0.0,0.0,0.1,0.2,0.0,0.1,0.0,-0.00605,0.015925,0.078296,0.135234,0.15576,0.326839,84,15.976112,0.682417,0.036933,0.113057,0.067985,0.050766
0.0,0.1,0.2,0.1,0.3,0.0,0.0,0.0,0.2,0.0,0.1,0.0,-0.00638,0.023151,0.08176,0.135788,0.158534,0.279678,84,13.142375,0.682417,0.033828,0.109436,0.062891,0.048432
0.0,0.0,0.2,0.2,0.3,0.0,0.0,0.0,0.2,0.0,0.1,0.0,-0.007837,0.020976,0.080332,0.135273,0.151165,0.280277,84,12.817515,0.626628,0.035257,0.107645,0.065651,0.05066
0.0,0.0,0.2,0.0,0.3,0.0,0.0,0.1,0.2,0.0,0.1,0.1,-0.02218,0.007828,0.078399,0.142341,0.170187,0.421635,96,26.461692,0.682417,0.04178,0.12589,0.075329,0.060934
0.0,0.1,0.2,0.0,0.3,0.0,0.0,0.0,0.2,0.0,0.1,0.1,-0.017137,0.012859,0.080604,0.141643,0.16366,0.394731,96,21.523862,0.682417,0.039369,0.122489,0.069313,0.055462
0.0,0.0,0.2,0.1,0.3,0.0,0.0,0.0,0.2,0.0,0.1,0.1,-0.009515,0.014575,0.08227,0.145436,0.167281,0.351464,96,18.458649,0.682417,0.039248,0.120426,0.07098,0.055901
0.0,0.0,0.2,0.0,0.3,0.0,0.0,0.0,0.2,0.0,0.1,0.2,-0.03854,0.003043,0.07561,0.146857,0.1719,0.4537,108,29.11947,0.626628,0.043984,0.133802,0.080193,0.060991
0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.1,0.2,0.0,0.1,0.0,-0.017737,0.004154,0.071634,0.129361,0.152306,0.38165,96,19.462789,0.605571,0.036514,0.112245,0.06521,0.049706
0.0,0.1,0.3,0.0,0.3,0.0,0.0,0.0,0.2,0.0,0.1,0.0,-0.005751,0.02082,0.075832,0.12546,0.149306,0.309447,84,15.514508,0.605571,0.033265,0.105695,0.06023,0.046701
0.0,0.0,0.3,0.1,0.3,0.0,0.0,0.0,0.2,0.0,0.1,0.0,-0.001798,0.01826,0.074788,0.128042,0.151325,0.283252,84,12.643227,0.605571,0.033713,0.104289,0.057902,0.045586
0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.2,0.0,0.1,0.1,-0.017475,0.006941,0.073419,0.13273,0.150436,0.39491,96,20.563483,0.605571,0.037489,0.11527,0.068957,0.052406
0.1,0.1,0.1,0.0,0.3,0.0,0.0,0.1,0.2,0.0,0.1,0.0,-0.020508,0.009528,0.082384,0.145587,0.173498,0.416395,96,21.166115,0.738206,0.041598,0.127016,0.074904,0.057293
0.1,0.2,0.1,0.0,0.3,0.0,0.0,0.0,0.2,0.0,0.1,0.0,-0.006182,0.0172,0.086591,0.151944,0.181477,0.352204,84,15.719667,0.682417,0.039931,0.118545,0.074329,0.056846
0.1,0.0,0.1,0.1,0.3,0.0,0.0,0.1,0.2,0.0,0.1,0.0,-0.019077,0.007771,0.083791,0.150032,0.174269,0.392846,96,20.290693,0.738206,0.041542,0.124875,0.073713,0.060057
0.1,0.1,0.1,0.1,0.3,0.0,0.0,0.0,0.2,0.0,0.1,0.0,-0.013727,0.01929,0.086085,0.144334,0.166703,0.327218,96,16.471353,0.738206,0.038641,0.116347,0.067051,0.05278
0.1,0.0,0.1,0.2,0.3,0.0,0.0,0.0,0.2,0.0,0.1,0.0,-0.011341,0.019792,0.086376,0.147986,0.171001,0.326695,96,16.709934,0.682417,0.039506,0.126379,0.073551,0.057176
0.1,0.0,0.1,0.0,0.3,0.0,0.0,0.1,0.2,0.0,0.1,0.1,-0.039681,-0.007479,0.079265,0.150247,0.17405,0.508842,108,29.96071,0.738206,0.046487,0.13634,0.086016,0.068265
0.1,0.1,0.1,0.0,0.3,0.0,0.0,0.0,0.2,0.0,0.1,0.1,-0.023741,0.008651,0.082569,0.15158,0.178528,0.434926,96,23.874332,0.738206,0.044903,0.132749,0.081224,0.063516
0.1,0.0,0.1,0.1,0.3,0.0,0.0,0.0,0.2,0.0,0.1,0.1,-0.009689,0.01005,0.082819,0.152416,0.176531,0.437418,96,23.280903,0.738206,0.043137,0.130702,0.078707,0.062114
0.1,0.0,0.1,0.0,0.3,0.0,0.0,0.0,0.2,0.0,0.1,0.2,-0.036463,-0.008831,0.080621,0.156605,0.186815,0.50411,108,29.341515,0.682417,0.048606,0.146248,0.088185,0.066476
0.1,0.0,0.2,0.0,0.3,0.0,0.0,0.1,0.2,0.0,0.1,0.0,-0.02205,0.005341,0.075235,0.143119,0.168056,0.403735,108,22.569228,0.682417,0.041474,0.123466,0.072638,0.058759
0.1,0.1,0.2,0.0,0.3,0.0,0.0,0.0,0.2,0.0,0.1,0.0,-0.008279,0.014674,0.077654,0.136373,0.1588,0.339278,84,15.748249,0.682417,0.037164,0.11406,0.066451,0.053043
0.1,0.0,0.2,0.1,0.3,0.0,0.0,0.0,0.2,0.0,0.1,0.0,-0.018903,0.01559,0.076992,0.13773,0.161413,0.348959,96,19.210766,0.682417,0.036823,0.117513,0.06687,0.051232
0.1,0.0,0.2,0.0,0.3,0.0,0.0,0.0,0.2,0.0,0.1,0.1,-0.025215,0.004439,0.075809,0.142211,0.17362,0.445923,108,26.78336,0.682417,0.042491,0.125493,0.07788,0.060442
0.1,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.2,0.0,0.1,0.0,-0.021775,0.006655,0.072843,0.128334,0.148365,0.38045,96,19.883577,0.605571,0.037525,0.113624,0.066844,0.053973
0.0,0.1,0.1,0.0,0.3,0.0,0.1,0.1,0.2,0.0,0.1,0.0,-0.017655,0.014148,0.088194,0.153199,0.176798,0.406942,96,22.171716,0.738206,0.04196,0.125336,0.073642,0.058308
0.0,0.2,0.1,0.0,0.3,0.0,0.1,0.0,0.2,0.0,0.1,0.0,-0.002932,0.025907,0.090073,0.152969,0.180426,0.337434,84,14.308406,0.682417,0.038935,0.125942,0.072405,0.055227
0.0,0.0,0.1,0.1,0.3,0.0,0.1,0.1,0.2,0.0,0.1,0.0,-0.005872,0.016464,0.090066,0.149538,0.177545,0.35768,96,17.871492,0.738206,0.041053,0.120881,0.071121,0.055918
0.0,0.1,0.1,0.1,0.3,0.0,0.1,0.0,0.2,0.0,0.1,0.0,0.000102,0.025834,0.086469,0.146502,0.16274,0.316301,72,14.329889,0.738206,0.036951,0.116767,0.068841,0.053599
0.0,0.0,0.1,0.2,0.3,0.0,0.1,0.0,0.2,0.0,0.1,0.0,-0.014088,0.022243,0.087959,0.148034,0.176847,0.318611,84,13.190432,0.682417,0.038902,0.121662,0.070444,0.054404
0.0,0.0,0.1,0.0,0.3,0.0,0.1,0.1,0.2,0.0,0.1,0.1,-0.033541,0.001337,0.084746,0.152391,0.181114,0.454689,108,27.293041,0.738206,0.04671,0.139983,0.083983,0.065874
0.0,0.1,0.1,0.0,0.3,0.0,0.1,0.0,0.2,0.0,0.1,0.1,-0.021356,0.005663,0.085367,0.157488,0.189998,0.419326,96,22.923132,0.738206,0.045941,0.13787,0.081536,0.062988
0.0,0.0,0.1,0.1,0.3,0.0,0.1,0.0,0.2,0.0,0.1,0.1,-0.017478,0.010785,0.08357,0.152656,0.179419,0.397799,96,23.28279,0.738206,0.043139,0.133797,0.078541,0.060929
0.0,0.0,0.1,0.0,0.3,0.0,0.1,0.0,0.2,0.0,0.1,0.2,-0.033513,0.00116,0.085667,0.156318,0.186197,0.503789,108,32.410253,0.682417,0.047131,0.152735,0.088361,0.068302
0.0,0.0,0.2,0.0,0.3,0.0,0.1,0.1,0.2,0.0,0.1,0.0,-0.017229,0.013049,0.080088,0.146094,0.165983,0.390454,96,19.685838,0.682417,0.040018,0.123372,0.07512,0.056028
0.0,0.1,0.2,0.0,0.3,0.0,0.1,0.0,0.2,0.0,0.1,0.0,-0.011148,0.017135,0.079875,0.146109,0.174629,0.360723,96,18.278927,0.682417,0.038716,0.115749,0.068454,0.053728
0.0,0.0,0.2,0.1,0.3,0.0,0.1,0.0,0.2,0.0,0.1,0.0,0.000445,0.020832,0.08405,0.141625,0.16161,0.30836,84,12.979584,0.682417,0.037159,0.114662,0.067927,0.050999
0.0,0.0,0.2,0.0,0.3,0.0,0.1,0.0,0.2,0.0,0.1,0.1,-0.026327,0.006101,0.079761,0.143189,0.170753,0.437191,96,23.974132,0.682417,0.041508,0.131539,0.075112,0.058748
0.0,0.0,0.3,0.0,0.3,0.0,0.1,0.0,0.2,0.0,0.1,0.0,-0.005997,0.015322,0.07586,0.131997,0.148482,0.344116,84,16.519741,0.605571,0.035719,0.111728,0.064303,0.049351
0.1,0.0,0.1,0.0,0.3,0.0,0.1,0.1,0.2,0.0,0.1,0.0,-0.021405,0.006377,0.081697,0.154025,0.181045,0.441725,96,25.262618,0.738206,0.044383,0.138819,0.08399,0.064167
0.1,0.1,0.1,0.0,0.3,0.0,0.1,0.0,0.2,0.0,0.1,0.0,-0.028171,0.010323,0.085848,0.148308,0.176059,0.420559,96,22.979137,0.738206,0.042876,0.129249,0.077091,0.060654
0.1,0.0,0.1,0.1,0.3,0.0,0.1,0.0,0.2,0.0,0.1,0.0,-0.013962,0.017277,0.082107,0.146164,0.170823,0.397768,96,20.00409,0.738206,0.040271,0.128784,0.075643,0.059821
0.1,0.0,0.1,0.0,0.3,0.0,0.1,0.0,0.2,0.0,0.1,0.1,-0.031984,0.00353,0.084362,0.155793,0.180599,0.492987,108,28.516942,0.738206,0.046996,0.135487,0.084987,0.066231
0.1,0.0,0.2,0.0,0.3,0.0,0.1,0.0,0.2,0.0,0.1,0.0,-0.022159,0.002246,0.080712,0.141621,0.158197,0.414246,108,24.406305,0.682417,0.041715,0.123034,0.075355,0.059069
0.0,0.1,0.1,0.0,0.3,0.0,0.0,0.1,0.2,0.0,0.2,0.0,-0.016392,0.01658,0.087451,0.154531,0.176373,0.38393,84,19.481428,0.682417,0.041746,0.132381,0.077617,0.060944
0.0,0.2,0.1,0.0,0.3,0.0,0.0,-0.0,0.2,0.0,0.2,0.0,-0.003353,0.023924,0.094042,0.153173,0.170064,0.35188,84,15.448138,0.626628,0.038938,0.121615,0.073808,0.057746
0.0,0.0,0.1,0.1,0.3,0.0,0.0,0.1,0.2,0.0,0.2,0.0,-0.005841,0.020027,0.086913,0.153959,0.17711,0.360353,84,17.572825,0.682417,0.04085,0.127869,0.071927,0.056356
0.0,0.1,0.1,0.1,0.3,0.0,0.0,-0.0,0.2,0.0,0.2,0.0,0.002047,0.026493,0.09256,0.154054,0.182611,0.335185,84,14.9172,0.682417,0.038248,0.117709,0.071356,0.055944
0.0,0.0,0.1,0.2,0.3,0.0,0.0,-0.0,0.2,0.0,0.2,0.0,0.001535,0.025495,0.084093,0.15037,0.171688,0.305257,84,14.016945,0.626628,0.038094,0.123114,0.074107,0.055308
0.0,0.0,0.1,0.0,0.3,0.0,0.0,0.1,0.2,0.0,0.2,0.1,-0.033672,0.003799,0.087334,0.161831,0.182322,0.462044,108,28.484628,0.682417,0.048087,0.14419,0.083785,0.067167
0.0,0.1,0.1,0.0,0.3,0.0,0.0,-0.0,0.2,0.0,0.2,0.1,-0.012633,0.012953,0.088541,0.154042,0.176819,0.400249,96,19.465612,0.682417,0.042879,0.135074,0.083177,0.060646
0.0,0.0,0.1,0.1,0.3,0.0,0.0,-0.0,0.2,0.0,0.2,0.1,-0.019436,0.013937,0.088405,0.15004,0.17855,0.420756,84,20.699492,0.682417,0.042785,0.133259,0.075736,0.059312
0.0,0.0,0.1,0.0,0.3,0.0,0.0,-0.0,0.2,0.0,0.2,0.2,-0.030613,0.003714,0.085923,0.164009,0.194262,0.497425,108,27.95644,0.626628,0.049518,0.144789,0.088222,0.071293
0.0,0.0,0.2,0.0,0.3,0.0,0.0,0.1,0.2,0.0,0.2,0.0,-0.014805,0.018215,0.078303,0.143105,0.167995,0.377062,96,19.370141,0.626628,0.039007,0.12308,0.072845,0.055752
0.0,0.1,0.2,0.0,0.3,0.0,0.0,-0.0,0.2,0.0,0.2,0.0,-0.011433,0.014889,0.083293,0.142344,0.161981,0.344797,84,16.754137,0.626628,0.039273,0.1144,0.068271,0.054455
0.0,0.0,0.2,0.1,0.3,0.0,0.0,-0.0,0.2,0.0,0.2,0.0,-0.013501,0.01908,0.081862,0.140008,0.16051,0.360091,96,17.672962,0.626628,0.03748,0.115021,0.069156,0.053911
0.0,0.0,0.2,0.0,0.3,0.0,0.0,-0.0,0.2,0.0,0.2,0.1,-0.027342,0.000424,0.079398,0.146181,0.167283,0.432468,96,25.293928,0.626628,0.043508,0.135434,0.079809,0.062548
0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.2,0.0,0.2,0.0,-0.020659,0.00771,0.07531,0.133564,0.156,0.362895,96,19.239633,0.549783,0.038192,0.108328,0.064724,0.051863
0.1,0.0,0.1,0.0,0.3,0.0,0.0,0.1,0.2,0.0,0.2,0.0,-0.035058,0.004286,0.081973,0.151632,0.178843,0.465909,96,25.284925,0.682417,0.045304,0.141122,0.082231,0.064321
0.1,0.1,0.1,0.0,0.3,0.0,0.0,-0.0,0.2,0.0,0.2,0.0,-0.022133,0.011419,0.087691,0.155499,0.184116,0.391307,84,20.651178,0.682417,0.043349,0.12964,0.077088,0.058171
0.1,0.0,0.1,0.1,0.3,0.0,0.0,-0.0,0.2,0.0,0.2,0.0,-0.015193,0.009056,0.08443,0.15207,0.175278,0.388416,108,23.262599,0.682417,0.042902,0.127513,0.075369,0.060105
0.1,0.0,0.1,0.0,0.3,0.0,0.0,-0.0,0.2,0.0,0.2,0.1,-0.03377,-0.000286,0.081979,0.155689,0.189166,0.471224,108,26.80546,0.682417,0.048066,0.14586,0.086019,0.065987
0.1,0.0,0.2,0.0,0.3,0.0,0.0,-0.0,0.2,0.0,0.2,0.0,-0.026478,0.010554,0.080839,0.143932,0.164674,0.423735,108,23.071365,0.626628,0.04165,0.13001,0.077372,0.059183
0.0,0.0,0.1,0.0,0.3,0.0,0.1,0.1,0.2,0.0,0.2,0.0,-0.034985,0.001441,0.085133,0.157016,0.18139,0.483866,96,29.9129,0.682417,0.047078,0.129048,0.080999,0.06656
0.0,0.1,0.1,0.0,0.3,0.0,0.1,-0.0,0.2,0.0,0.2,0.0,-0.015472,0.016853,0.08994,0.154474,0.184553,0.383709,84,18.470685,0.682417,0.04212,0.128139,0.075461,0.059037
0.0,0.0,0.1,0.1,0.3,0.0,0.1,-0.0,0.2,0.0,0.2,0.0,-0.016827,0.013067,0.088322,0.154986,0.18091,0.40352,84,21.485501,0.682417,0.042737,0.125739,0.076181,0.059026
0.0,0.0,0.1,0.0,0.3,0.0,0.1,-0.0,0.2,0.0,0.2,0.1,-0.030072,0.008676,0.087119,0.162492,0.184916,0.457738,96,26.650696,0.682417,0.04622,0.142412,0.08474,0.065109
0.0,0.0,0.2,0.0,0.3,0.0,0.1,-0.0,0.2,0.0,0.2,0.0,-0.020927,0.008723,0.080865,0.143047,0.173395,0.409212,108,22.870634,0.626628,0.040056,0.124691,0.075968,0.058148
0.1,0.0,0.1,0.0,0.3,0.0,0.1,-0.0,0.2,0.0,0.2,0.0,-0.030647,0.003881,0.084046,0.157815,0.187746,0.470122,96,27.066021,0.682417,0.046871,0.139701,0.084707,0.065135
0.0,0.0,0.1,0.0,0.3,0.0,0.0,0.1,0.2,0.0,0.3,0.0,-0.024026,0.008064,0.089437,0.163185,0.185559,0.453215,96,26.141818,0.605571,0.045848,0.141166,0.084579,0.06441
0.0,0.1,0.1,0.0,0.3,0.0,0.0,0.0,0.2,0.0,0.3,0.0,-0.019209,0.012587,0.092842,0.154155,0.181145,0.414792,84,20.900576,0.605571,0.04291,0.127269,0.077693,0.059348
0.0,0.0,0.1,0.1,0.3,0.0,0.0,0.0,0.2,0.0,0.3,0.0,-0.014907,0.014261,0.087337,0.159867,0.177229,0.397652,96,21.188013,0.605571,0.043099,0.13088,0.078811,0.060367
0.0,0.0,0.1,0.0,0.3,0.0,0.0,0.0,0.2,0.0,0.3,0.1,-0.02338,0.006222,0.087387,0.162885,0.197159,0.456536,96,25.873272,0.605571,0.047889,0.149492,0.08739,0.066166
0.0,0.0,0.2,0.0,0.3,0.0,0.0,0.0,0.2,0.0,0.3,0.0,-0.022208,0.010159,0.084547,0.149113,0.170308,0.410079,96,21.315787,0.549783,0.041262,0.126884,0.076308,0.060285
0.1,0.0,0.1,0.0,0.3,0.0,0.0,0.0,0.2,0.0,0.3,0.0,-0.037152,0.003264,0.082832,0.157993,0.186834,0.48797,108,29.02167,0.605571,0.048196,0.139825,0.084629,0.066628
0.0,0.0,0.1,0.0,0.3,0.0,0.1,0.0,0.2,0.0,0.3,0.0,-0.027654,0.011881,0.086672,0.162094,0.186642,0.440776,96,23.357895,0.605571,0.045787,0.137046,0.082677,0.064567
0.0,0.2,0.1,0.2,0.0,0.1,0.0,0.1,0.2,0.0,0.0,0.1,0.02223,0.036996,0.080883,0.129769,0.151428,0.185499,60,6.208364,0.759263,0.028715,0.089873,0.051735,0.039979
0.0,0.2,0.1,0.1,0.0,0.1,0.0,0.1,0.2,0.0,0.0,0.2,0.005589,0.026953,0.082162,0.131138,0.152543,0.271307,72,11.079698,0.759263,0.031988,0.102126,0.058225,0.045586
0.0,0.1,0.1,0.2,0.0,0.1,0.0,0.1,0.2,0.0,0.0,0.2,0.014846,0.028995,0.082072,0.13086,0.156977,0.249251,72,8.57049,0.759263,0.031129,0.101704,0.057701,0.045025
0.0,0.2,0.1,0.2,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.2,0.0166,0.036645,0.083435,0.134249,0.154661,0.188234,60,5.976525,0.703474,0.029278,0.092596,0.05467,0.042391
0.0,0.2,0.1,0.0,0.0,0.1,0.0,0.1,0.2,0.0,0.0,0.3,-0.01093,0.015092,0.079069,0.137638,0.161955,0.35587,96,18.977093,0.682417,0.03771,0.114856,0.069158,0.054546
0.0,0.1,0.1,0.1,0.0,0.1,0.0,0.1,0.2,0.0,0.0,0.3,-0.007895,0.01949,0.079996,0.136059,0.160145,0.342242,84,14.700747,0.738206,0.036099,0.109398,0.066085,0.05022
0.0,0.2,0.1,0.1,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.3,0.003245,0.025615,0.082143,0.136499,0.156413,0.271031,72,11.340602,0.682417,0.033884,0.106075,0.062117,0.047475
0.0,0.0,0.1,0.2,0.0,0.1,0.0,0.1,0.2,0.0,0.0,0.3,-0.010342,0.02068,0.077099,0.133785,0.163961,0.315245,84,14.944005,0.682417,0.035441,0.117048,0.066704,0.052388
0.0,0.1,0.1,0.2,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.3,0.002434,0.023228,0.080754,0.139146,0.167023,0.265465,72,11.501817,0.682417,0.034647,0.109216,0.062787,0.049163
0.0,0.2,0.2,0.2,0.0,0.1,0.0,0.1,0.2,0.0,0.0,0.0,0.026883,0.038705,0.075205,0.116845,0.132029,0.12692,48,3.789981,0.703474,0.023917,0.07776,0.043911,0.033676
0.0,0.2,0.2,0.1,0.0,0.1,0.0,0.1,0.2,0.0,0.0,0.1,0.014222,0.032853,0.075736,0.11887,0.13792,0.180105,60,6.094315,0.759263,0.026229,0.084075,0.049271,0.037416
0.0,0.1,0.2,0.2,0.0,0.1,0.0,0.1,0.2,0.0,0.0,0.1,0.018862,0.032626,0.075705,0.122455,0.142883,0.170968,60,5.905669,0.759263,0.027511,0.08484,0.048674,0.038083
0.0,0.2,0.2,0.2,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.1,0.024175,0.038623,0.07686,0.117534,0.133198,0.136979,48,3.599049,0.703474,0.024575,0.078647,0.044039,0.034017
0.0,0.2,0.2,0.0,0.0,0.1,0.0,0.1,0.2,0.0,0.0,0.2,-0.013446,0.020437,0.075005,0.127135,0.140305,0.303156,84,12.46949,0.703474,0.032259,0.100487,0.057538,0.045595
0.0,0.1,0.2,0.1,0.0,0.1,0.0,0.1,0.2,0.0,0.0,0.2,0.00338,0.022323,0.075272,0.122578,0.143875,0.270782,72,11.114387,0.759263,0.029751,0.094343,0.054678,0.042673
0.0,0.2,0.2,0.1,0.0,0.1,0.0,-0.0,0.2,0.0,0.0,0.2,0.01169,0.03014,0.077217,0.121917,0.140726,0.21649,72,8.065401,0.703474,0.027843,0.088891,0.049839,0.04018
0.0,0.0,0.2,0.2,0.0,0.1,0.0,0.1,0.2,0.0,0.0,0.2,-0.002749,0.017428,0.071838,0.125619,0.139055,0.271766,96,12.569025,0.703474,0.032208,0.101235,0.059431,0.046671
0.0,0.1,0.2,0.2,0.0,0.1,0.0,-0.0,0.2,0.0,0.0,0.2,0.008002,0.029308,0.076437,0.126053,0.141987,0.209966,72,7.279561,0.703474,0.030049,0.088703,0.053411,0.042109
0.0,0.1,0.2,0.0,0.0,0.1,0.0,0.1,0.2,0.0,0.0,0.3,-0.023645,0.009075,0.072521,0.128072,0.148624,0.359122,96,19.032853,0.682417,0.036089,0.110955,0.064602,0.050716
0.0,0.2,0.2,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.3,-0.007836,0.018744,0.075986,0.126999,0.144057,0.32335,84,14.998995,0.626628,0.032706,0.104744,0.064673,0.047355
0.0,0.0,0.2,0.1,0.0,0.1,0.0,0.1,0.2,0.0,0.0,0.3,-0.018252,0.01107,0.070374,0.131047,0.151556,0.338573,96,15.996639,0.682417,0.036247,0.109134,0.064931,0.049644
0.0,0.1,0.2,0.1,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.3,-0.000903,0.021536,0.075242,0.12811,0.146308,0.288466,84,12.959177,0.682417,0.032882,0.104663,0.060353,0.046643
0.0,0.0,0.2,0.2,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.3,-0.007638,0.011806,0.072278,0.125748,0.145088,0.278732,96,13.318441,0.626628,0.03402,0.106443,0.060283,0.04798
0.0,0.2,0.3,0.1,0.0,0.1,0.0,0.1,0.2,0.0,0.0,0.0,0.024562,0.036943,0.071056,0.107338,0.119682,0.130143,60,4.390608,0.682417,0.021498,0.067589,0.039483,0.03096
0.0,0.1,0.3,0.2,0.0,0.1,0.0,0.1,0.2,0.0,0.0,0.0,0.017288,0.03497,0.069571,0.109224,0.125081,0.141657,60,4.175672,0.682417,0.02277,0.073325,0.043959,0.032946
0.0,0.2,0.3,0.2,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.025176,0.037856,0.071645,0.106264,0.123593,0.107115,48,3.043942,0.626628,0.021231,0.065523,0.039164,0.03033
0.0,0.2,0.3,0.0,0.0,0.1,0.0,0.1,0.2,0.0,0.0,0.1,0.004174,0.023936,0.069423,0.114493,0.130257,0.218099,72,8.685537,0.682417,0.027192,0.083681,0.046862,0.035853
0.0,0.1,0.3,0.1,0.0,0.1,0.0,0.1,0.2,0.0,0.0,0.1,0.01002,0.026338,0.067386,0.107014,0.122706,0.197365,72,6.861128,0.738206,0.024826,0.078679,0.046008,0.035
0.0,0.2,0.3,0.1,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.1,0.01412,0.030376,0.071939,0.108784,0.126312,0.155342,60,4.867157,0.682417,0.023902,0.074499,0.043784,0.03288
0.0,0.0,0.3,0.2,0.0,0.1,0.0,0.1,0.2,0.0,0.0,0.1,0.003376,0.019464,0.067637,0.109679,0.128728,0.203453,72,7.95309,0.682417,0.027306,0.085532,0.051377,0.0383
0.0,0.1,0.3,0.2,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.1,0.013563,0.029243,0.07047,0.109784,0.129329,0.159375,60,5.365515,0.682417,0.023973,0.076747,0.044288,0.034156
0.0,0.1,0.3,0.0,0.0,0.1,0.0,0.1,0.2,0.0,0.0,0.2,-0.010855,0.015614,0.06662,0.114297,0.131261,0.311892,96,14.413796,0.682417,0.030997,0.094868,0.057104,0.044914
0.0,0.2,0.3,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.2,0.00011,0.02212,0.071623,0.117079,0.139389,0.236622,72,9.40692,0.626628,0.029089,0.09077,0.053581,0.040959
0.0,0.0,0.3,0.1,0.0,0.1,0.0,0.1,0.2,0.0,0.0,0.2,-0.001273,0.0166,0.066554,0.113697,0.13173,0.293505,84,13.213091,0.682417,0.03003,0.091958,0.055344,0.042166
0.0,0.1,0.3,0.1,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.2,0.002919,0.024354,0.068325,0.115468,0.129272,0.219198,84,9.779454,0.682417,0.027488,0.085233,0.051284,0.039396
0.0,0.0,0.3,0.2,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.2,0.004007,0.023611,0.068274,0.115975,0.133475,0.220323,84,9.579654,0.626628,0.028273,0.092602,0.054502,0.041767
0.0,0.0,0.3,0.0,0.0,0.1,0.0,0.1,0.2,0.0,0.0,0.3,-0.017209,0.005782,0.06499,0.120101,0.137261,0.377535,96,20.951485,0.605571,0.034934,0.106098,0.064633,0.049762
0.0,0.1,0.3,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.3,-0.008291,0.013282,0.067703,0.117826,0.138464,0.318289,96,15.141003,0.605571,0.03206,0.100447,0.057826,0.046437
0.0,0.0,0.3,0.1,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.3,-0.015173,0.012528,0.065622,0.117881,0.130683,0.302113,96,14.663959,0.605571,0.031979,0.09572,0.058603,0.045011
0.1,0.2,0.1,0.2,0.0,0.1,0.0,0.1,0.2,0.0,0.0,0.0,0.010374,0.031762,0.080925,0.127991,0.146877,0.180199,60,6.099917,0.759263,0.02908,0.089202,0.051168,0.039317
0.1,0.2,0.1,0.1,0.0,0.1,0.0,0.1,0.2,0.0,0.0,0.1,0.006863,0.02618,0.077707,0.13038,0.152102,0.259376,72,10.289992,0.815051,0.031475,0.096523,0.056124,0.043637
0.1,0.1,0.1,0.2,0.0,0.1,0.0,0.1,0.2,0.0,0.0,0.1,0.002504,0.023548,0.078188,0.127814,0.151364,0.243221,72,10.130206,0.815051,0.031656,0.098327,0.057666,0.044247
0.1,0.2,0.1,0.2,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.1,0.018283,0.033028,0.08123,0.132084,0.148188,0.194747,60,6.795091,0.759263,0.029277,0.089172,0.053321,0.041918
0.1,0.2,0.1,0.0,0.0,0.1,0.0,0.1,0.2,0.0,0.0,0.2,-0.009173,0.018984,0.07761,0.13744,0.16384,0.352571,96,17.468103,0.759263,0.036611,0.112166,0.066536,0.051838
0.1,0.1,0.1,0.1,0.0,0.1,0.0,0.1,0.2,0.0,0.0,0.2,-0.014507,0.01278,0.077577,0.134159,0.161339,0.331163,96,18.221641,0.815051,0.036335,0.105475,0.062858,0.050162
0.1,0.2,0.1,0.1,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.2,0.012039,0.027141,0.081048,0.14061,0.156613,0.26401,72,10.913255,0.759263,0.032814,0.108099,0.062429,0.048086
